layer,head,mean_abs_delta,mean_signed_delta,n_trials
35,6,0.025735294117647058,-0.01011029411764706,68
35,7,0.016544117647058824,-0.003676470588235294,68
35,8,0.046875,-0.001838235294117647,68
35,9,0.04526654411764706,0.0062040441176470585,68
35,10,0.03308823529411765,-0.007352941176470588,68
35,11,0.03079044117647059,-0.003216911764705882,68
35,12,0.022518382352941176,-0.014246323529411764,68
35,13,0.027573529411764705,-0.0055147058823529415,68
35,14,0.02297794117647059,-0.0027573529411764708,68
35,15,0.05307904411764706,0.007123161764705882,68
36,0,0.029871323529411766,-0.0059742647058823525,68
36,1,0.03814338235294118,0.008731617647058824,68
36,2,0.07284007352941177,0.021829044117647058,68
36,3,0.054457720588235295,-0.03010110294117647,68
36,4,0.035845588235294115,-0.006433823529411764,68
36,5,0.03998161764705882,0.0013786764705882354,68
36,6,0.02619485294117647,-0.00045955882352941176,68
36,7,0.020909926470588234,-0.00390625,68
36,8,0.02734375,-0.008501838235294117,68
36,9,0.06755514705882353,0.022518382352941176,68
36,10,0.05124080882352941,-0.007123161764705882,68
36,11,0.02297794117647059,-0.009191176470588236,68
36,12,0.014246323529411764,-0.0059742647058823525,68
36,13,0.017463235294117647,-0.008272058823529412,68
36,14,0.031939338235294115,0.0006893382352941177,68
36,15,0.05078125,-0.02274816176470588,68
37,0,0.02022058823529412,-0.0055147058823529415,68
37,1,0.02803308823529412,-0.011488970588235295,68
37,2,0.024816176470588234,-0.0027573529411764708,68
37,3,0.014476102941176471,-0.00666360294117647,68
37,4,0.05307904411764706,0.0062040441176470585,68
37,5,0.055376838235294115,0.00390625,68
37,6,0.015165441176470588,-0.011488970588235295,68
37,7,0.04963235294117647,-0.011029411764705883,68
37,8,0.035386029411764705,-0.0078125,68
37,9,0.04411764705882353,0.0,68
37,10,0.05974264705882353,0.017463235294117647,68
37,11,0.02068014705882353,-0.009650735294117647,68
37,12,0.47771139705882354,-0.3187040441176471,68
37,13,0.11557904411764706,0.01999080882352941,68
37,14,0.027113970588235295,-0.00505514705882353,68
37,15,0.12339154411764706,-0.00390625,68
38,0,0.019761029411764705,-0.008731617647058824,68
38,1,0.04090073529411765,-0.002297794117647059,68
38,2,0.01884191176470588,-0.0059742647058823525,68
38,3,0.02068014705882353,-0.0059742647058823525,68
38,4,0.01907169117647059,-0.008042279411764705,68
38,5,0.031939338235294115,-0.004365808823529412,68
38,6,0.017463235294117647,-0.009191176470588236,68
38,7,0.02619485294117647,-0.002297794117647059,68
38,8,0.1135110294117647,-0.017922794117647058,68
38,9,0.03331801470588235,-0.018612132352941176,68
38,10,0.021139705882352942,-0.008272058823529412,68
38,11,0.018152573529411766,-0.0029871323529411763,68
38,12,0.05974264705882353,0.021139705882352942,68
38,13,0.03791360294117647,-0.00390625,68
38,14,0.11672794117647059,-0.0055147058823529415,68
38,15,0.04204963235294118,-0.01631433823529412,68
39,0,0.06893382352941177,0.019301470588235295,68
39,1,0.09237132352941177,-0.04733455882352941,68
39,2,0.07284007352941177,-0.00022977941176470588,68
39,3,0.05859375,0.00942095588235294,68
39,4,0.03285845588235294,-0.012637867647058824,68
39,5,0.021139705882352942,-0.0009191176470588235,68
39,6,0.09191176470588236,0.029411764705882353,68
39,7,0.1875,-0.10018382352941177,68
39,8,0.02297794117647059,-0.008272058823529412,68
39,9,0.022518382352941176,-0.0059742647058823525,68
39,10,0.01631433823529412,-0.00666360294117647,68
39,11,0.08869485294117647,0.008731617647058824,68
39,12,0.0978860294117647,-0.05744485294117647,68
39,13,0.10294117647058823,0.04044117647058824,68
39,14,0.043198529411764705,-0.015625,68
39,15,0.1518841911764706,-0.015395220588235295,68
40,0,0.17853860294117646,0.004825367647058824,68
40,1,0.022518382352941176,-0.00045955882352941176,68
40,2,0.08662683823529412,0.03791360294117647,68
40,3,0.29894301470588236,-0.13993566176470587,68
40,4,0.01608455882352941,-0.003216911764705882,68
40,5,0.022518382352941176,-0.011488970588235295,68
40,6,0.07674632352941177,-0.011488970588235295,68
40,7,0.03791360294117647,-0.0006893382352941177,68
40,8,0.02068014705882353,-0.004136029411764706,68
40,9,0.016544117647058824,-0.001838235294117647,68
40,10,0.10822610294117647,-0.025505514705882353,68
40,11,0.27458639705882354,0.12660845588235295,68
40,12,0.32605698529411764,-0.00666360294117647,68
40,13,0.05721507352941176,-0.007582720588235294,68
40,14,0.0625,-0.025735294117647058,68
40,15,0.08134191176470588,0.04549632352941176,68
41,0,0.04250919117647059,-0.011259191176470588,68
41,1,0.03331801470588235,-0.0057444852941176475,68
41,2,0.03860294117647059,-0.003676470588235294,68
41,3,0.11282169117647059,-0.009880514705882353,68
41,4,0.055376838235294115,0.003446691176470588,68
41,5,0.04825367647058824,-0.00045955882352941176,68
41,6,0.31135110294117646,-0.031939338235294115,68
41,7,0.3361672794117647,0.07881433823529412,68
41,8,0.04434742647058824,-0.010799632352941176,68
41,9,0.017003676470588234,0.0013786764705882354,68
41,10,0.11649816176470588,-0.03285845588235294,68
41,11,0.051470588235294115,0.029411764705882353,68
41,12,0.010569852941176471,0.00045955882352941176,68
41,13,0.014705882352941176,0.001838235294117647,68
41,14,0.05744485294117647,0.017003676470588234,68
41,15,0.014705882352941176,0.007352941176470588,68
