layer,head,importance,perturbation,cell
12,31,0.0482536764705882,0.7278111905736082,hihp
13,0,0.1056985294117647,0.9524800361079327,hihp
13,1,0.0654871323529411,0.8690568449742654,hihp
13,2,0.0576746323529411,0.8338365557000917,hihp
13,3,0.07421875,1.112613026271848,hihp
13,4,0.0275735294117647,0.1508506715078564,D
13,5,0.0264246323529411,0.1898184296510675,D
13,6,0.0243566176470588,0.1043280530994867,D
13,7,0.0245863970588235,0.3433826334555359,C
13,8,0.0588235294117647,0.8658131113385453,hihp
13,9,0.0857077205882353,1.298499437596868,hihp
13,10,0.0684742647058823,0.689328276716611,hihp
13,11,0.0840992647058823,1.5630716146791683,hihp
13,12,0.0415900735294117,0.6548738113659269,hihp
13,13,0.0418198529411764,0.4914790212231524,hihp
13,14,0.0241268382352941,0.478060905547703,C
13,15,0.0287224264705882,0.3991338494507706,C
13,16,0.0689338235294117,0.6943768842474503,hihp
13,17,0.0252757352941176,0.4025319507893394,C
13,18,0.0758272058823529,0.9633085558957912,hihp
13,19,0.0441176470588235,0.4910457112333354,hihp
13,20,0.0176930147058823,0.2841645044219844,D
13,21,0.0434283088235294,0.7136194150456611,hihp
13,22,0.0280330882352941,0.4897214726490133,C
13,23,0.0250459558823529,0.2535737801124068,D
13,24,0.056985294117647,0.7861115016481456,hihp
13,25,0.0438878676470588,0.4157608309212853,hihp
13,26,0.0172334558823529,0.0560306359137244,D
13,27,0.0211397058823529,0.0781774508821613,D
13,28,0.2042738970588235,1.3216240642701875,hihp
13,29,0.0875459558823529,0.8698229785351193,hihp
13,30,0.1043198529411764,0.9736158501575974,hihp
13,31,0.1335018382352941,1.0790250244386057,hihp
14,0,0.06640625,1.0285610002191627,hihp
14,1,0.0457261029411764,0.7438362635233823,hihp
14,2,0.05078125,0.9510743727578836,hihp
14,3,0.0450367647058823,0.6776721396428698,hihp
14,4,0.0268841911764705,0.2271767405464368,D
14,5,0.0330882352941176,0.7094328727792291,hihp
14,6,0.0406709558823529,0.6416544377365533,hihp
14,7,0.0461856617647058,0.5737160253612434,hihp
14,8,0.0838694852941176,1.3396638653734152,hihp
14,9,0.0719209558823529,0.9997867179267548,hihp
14,10,0.0489430147058823,0.6852465716793257,hihp
14,11,0.0875459558823529,0.9445231280782644,hihp
14,12,0.0323988970588235,0.5884460815612007,hihp
14,13,0.0650275735294117,1.186824048485826,hihp
14,14,0.0588235294117647,0.677790334338651,hihp
14,15,0.0425091911764705,0.7290409880087656,hihp
14,16,0.0291819852941176,0.4533227511188563,C
14,17,0.0229779411764705,0.072632556562038,D
14,18,0.0241268382352941,0.1834389530670117,D
14,19,0.0353860294117647,0.4042983140029451,hihp
14,20,0.0193014705882352,0.2482846204520148,D
14,21,0.0549172794117647,0.5919682992731824,hihp
14,22,0.0211397058823529,0.2664005219224183,D
14,23,0.0349264705882352,0.542721121407607,hihp
14,24,0.1693474264705882,1.7214115603881723,hihp
14,25,0.0542279411764705,0.8381331931142246,hihp
14,26,0.0636488970588235,1.7869361016680212,hihp
14,27,0.0749080882352941,0.7256870677365976,hihp
14,28,0.0353860294117647,0.3418033127399051,hihp
14,29,0.0379136029411764,0.4101681773934294,hihp
14,30,0.0415900735294117,0.4195773970773991,hihp
14,31,0.0346966911764705,0.489136206533979,hihp
15,0,0.0769761029411764,1.133675326100167,hihp
15,1,0.0158547794117647,0.0124819673467701,D
15,2,0.0234375,0.0520304260152282,D
15,3,0.0197610294117647,0.0746151203125276,D
15,4,0.0434283088235294,0.8401685260674533,hihp
15,5,0.0627297794117647,0.759409454815528,hihp
15,6,0.1590073529411764,1.168132691698916,hihp
15,7,0.1089154411764705,1.1404363640090998,hihp
15,8,0.0581341911764705,0.9079522302045542,hihp
15,9,0.1192555147058823,1.008960460038746,hihp
15,10,0.1332720588235294,0.895355253096889,hihp
15,11,0.09375,1.0987128575935083,hihp
15,12,0.0790441176470588,1.4060620812370497,hihp
15,13,0.0176930147058823,0.2423191101235502,D
15,14,0.0677849264705882,1.097130829358802,hihp
15,15,0.04296875,0.7057801535462632,hihp
15,16,0.0264246323529411,0.3264035837834372,D
15,17,0.0176930147058823,0.0388149459613487,D
15,18,0.0323988970588235,0.188582365948926,hilp
15,19,0.0376838235294117,0.2504171534057925,hilp
15,20,0.0599724264705882,0.5605803134248537,hihp
15,21,0.0652573529411764,0.8061135348809116,hihp
15,22,0.0282628676470588,0.3675083010731375,C
15,23,0.0397518382352941,0.8498537264326039,hihp
15,24,0.154641544117647,1.184993051649893,hihp
15,25,0.0974264705882353,1.119818425792105,hihp
15,26,0.209329044117647,2.2903812369879555,hihp
15,27,0.0795036764705882,0.9968274503069764,hihp
15,28,0.0190716911764705,0.0315089793430695,D
15,29,0.0153952205882352,0.1190185000407783,D
15,30,0.0186121323529411,0.0253894319244222,D
15,31,0.0498621323529411,0.7751125980387715,hihp
16,0,0.0193014705882352,0.1079174138276892,D
16,1,0.0252757352941176,0.1399156536961741,D
16,2,0.0170036764705882,0.2503532138927018,D
16,3,0.0271139705882352,0.2766317989238921,D
16,4,0.0517003676470588,0.7634911186554852,hihp
16,5,0.0319393382352941,0.4828199048471801,hihp
16,6,0.0215992647058823,0.4874520733514252,C
16,7,0.0333180147058823,0.5160046978031888,hihp
16,8,0.1008731617647058,1.281999447109068,hihp
16,9,0.1677389705882352,2.0875739598756327,hihp
16,10,0.0261948529411764,0.4729327479486956,C
16,11,0.0710018382352941,1.098099076134317,hihp
16,12,0.0376838235294117,0.3601318791727809,hihp
16,13,0.0289522058823529,0.3577794625478632,C
16,14,0.0186121323529411,0.2285414361121023,D
16,15,0.0268841911764705,0.4957637023180723,C
16,16,0.0909926470588235,0.742419966003474,hihp
16,17,0.0677849264705882,0.7781468813910204,hihp
16,18,0.0728400735294117,1.0706415860091938,hihp
16,19,0.0553768382352941,0.7133581993334434,hihp
16,20,0.0126378676470588,0.0149097481788724,D
16,21,0.0220588235294117,0.0679898858686689,D
16,22,0.0489430147058823,1.360819673713516,hihp
16,23,0.0142463235294117,0.0130804622569806,D
16,24,0.0404411764705882,0.4412149811053977,hihp
16,25,0.0588235294117647,0.9043602281633544,hihp
16,26,0.0241268382352941,0.2751710482818238,D
16,27,0.0579044117647058,1.225827697883634,hihp
16,28,0.0317095588235294,0.6245172126766514,hihp
16,29,0.1204044117647058,0.9249175876817284,hihp
16,30,0.1376378676470588,1.3555651158094406,hihp
16,31,0.0482536764705882,0.5804977040080463,hihp
17,0,0.0710018382352941,1.238410260528326,hihp
17,1,0.0388327205882352,0.5299005340784788,hihp
17,2,0.0259650735294117,0.3168044349397806,D
17,3,0.0732996323529411,0.9180579365176312,hihp
17,4,0.0799632352941176,1.065291721812066,hihp
17,5,0.0967371323529411,0.8461871646782931,hihp
17,6,0.0811121323529411,0.7224858525921317,hihp
17,7,0.0369944852941176,0.7966010528890526,hihp
17,8,0.0197610294117647,0.1376186464639271,D
17,9,0.0167738970588235,0.1244249111041426,D
