layer,head,perturbation_L2
23,31,1.2547236680984497
23,32,2.344442129135132
23,33,0.6635275483131409
23,34,0.14184242486953735
23,35,0.15169356763362885
23,36,0.4137421250343323
23,37,0.6780635118484497
23,38,1.6522631645202637
23,39,0.1400405317544937
24,0,0.22704240679740906
24,1,0.23538145422935486
24,2,0.16354453563690186
24,3,0.15894049406051636
24,4,0.28108420968055725
24,5,1.7766098976135254
24,6,0.16364571452140808
24,7,0.14464344084262848
24,8,0.3390175402164459
24,9,4.199698448181152
24,10,0.915286660194397
24,11,0.7450605034828186
24,12,1.3401129245758057
24,13,0.5063081383705139
24,14,0.22128967940807343
24,15,0.16717281937599182
24,16,0.2672126889228821
24,17,0.16529737412929535
24,18,0.3208962380886078
24,19,0.1677432507276535
24,20,0.20061242580413818
24,21,0.20083442330360413
24,22,0.1801595836877823
24,23,0.7165366411209106
24,24,1.1681236028671265
24,25,0.15749943256378174
24,26,0.1542610377073288
24,27,0.14689363539218903
24,28,0.7726351618766785
24,29,0.6265138983726501
24,30,0.1708706021308899
24,31,1.3146568536758423
24,32,1.1444178819656372
24,33,0.2723141610622406
24,34,1.7713630199432373
24,35,1.271980881690979
24,36,0.29154717922210693
24,37,0.16363684833049774
24,38,0.7330524921417236
24,39,0.31846684217453003
25,0,0.19139625132083893
25,1,5.876704216003418
25,2,0.12739871442317963
25,3,0.12553201615810394
25,4,1.3916511535644531
25,5,0.15835410356521606
25,6,0.19054986536502838
25,7,0.3319818675518036
25,8,0.1542782485485077
25,9,2.5491158962249756
25,10,0.558533787727356
25,11,0.14317955076694489
25,12,0.16537107527256012
25,13,6.553210735321045
25,14,0.13653172552585602
25,15,0.7252761721611023
25,16,0.13597014546394348
25,17,0.22222580015659332
25,18,0.16442865133285522
25,19,0.4163490831851959
25,20,4.799344062805176
25,21,0.44769689440727234
25,22,0.13447441160678864
25,23,0.4329666495323181
25,24,0.15802696347236633
25,25,0.29162636399269104
25,26,0.32108014822006226
25,27,0.4350581169128418
25,28,1.60039222240448
25,29,0.3430754542350769
25,30,0.15540120005607605
25,31,0.18369561433792114
25,32,0.1411391645669937
25,33,0.9227380156517029
25,34,0.24250663816928864
25,35,0.1711551398038864
25,36,0.1749052256345749
25,37,0.1943209320306778
25,38,0.15680783987045288
25,39,0.1823812574148178
26,0,0.9967115521430969
26,1,0.22791242599487305
26,2,0.6660357117652893
26,3,0.14836792647838593
26,4,1.9390960931777954
26,5,0.25825726985931396
26,6,0.21215370297431946
26,7,0.3468664586544037
26,8,9.789970397949219
26,9,7.958147048950195
26,10,4.248993873596191
26,11,0.8305573463439941
26,12,0.19519957900047302
26,13,0.5064781904220581
26,14,1.5768351554870605
26,15,0.5318178534507751
26,16,0.32728108763694763
26,17,0.5345022678375244
26,18,0.16684140264987946
26,19,1.7556811571121216
26,20,0.29943424463272095
26,21,0.16179686784744263
26,22,2.7684264183044434
26,23,0.16649259626865387
26,24,0.5952175259590149
26,25,0.15291818976402283
26,26,1.3839656114578247
26,27,0.25538137555122375
26,28,2.1048712730407715
26,29,0.6712828874588013
26,30,3.027390241622925
26,31,0.15625271201133728
26,32,0.1616072952747345
26,33,0.19677163660526276
26,34,0.6965911984443665
