layer,head,imp,pert,cell_global,cell_within,effect
21,4,0.1690425276756286,5.376015186309815,C,C,0.029177157084147087
21,5,0.2625359892845154,1.3510117530822754,C,A,0.0247649510701497
21,6,0.1849520206451416,5.513408184051514,C,C,0.1171410242716471
21,7,0.1507981419563293,0.2600007653236389,D,D,0.0010245005289713101
21,8,0.5046660900115967,3.325390338897705,A,A,0.055455191930135046
21,9,0.1965259909629821,0.1329447031021118,D,D,0.0005632718404133751
21,10,0.3038705587387085,1.330588459968567,C,A,0.008132354418436643
21,11,0.2463225126266479,0.15705306828022,D,B,0.0005400180816650001
21,12,0.0341235250234603,0.8093998432159424,D,D,0.00983380476633703
21,13,0.2970191240310669,4.069055080413818,C,A,0.058011166254679315
21,14,0.0045422208495438,2.4028875827789307,C,C,0.009234182039896602
21,15,0.0530363321304321,3.3197944164276123,C,C,0.02574556668599442
22,0,0.0559056811034679,0.0607707537710666,D,D,0.0002833525339762083
22,1,0.2739906311035156,0.2268019467592239,D,B,0.0005883375803629193
22,2,0.3817239999771118,0.439259260892868,D,B,0.002130977312723754
22,3,0.1893636286258697,0.3004053831100464,D,B,0.0015139182408650286
22,4,0.0974107235670089,1.745377779006958,C,C,0.008613538742065382
22,5,0.0125792659819126,2.9642341136932373,C,C,0.06589798927307125
22,6,0.3157841861248016,0.5795630216598511,D,A,0.006011223793029739
22,7,0.2357623875141143,3.168458938598633,C,A,0.01499545574188228
22,8,0.1229574829339981,0.1002110838890075,D,D,0.00040578047434485225
22,9,0.3414489030838012,6.402096748352051,C,A,0.07954032421112056
22,10,0.0200186371803283,0.3195820748806,D,D,0.0014528910319009938
22,11,0.0127187240868806,2.289294958114624,C,C,0.008212145169575965
22,12,0.4232668280601501,0.4603475630283355,D,B,0.0019173304239908408
22,13,0.074111521244049,1.2952594757080078,C,C,0.004062215487162226
22,14,0.0956215187907219,3.455322027206421,C,C,0.02036085128784175
