layer,head,perturbation_L2
26,13,4.2096266746521
26,14,1.741422414779663
26,15,4.835058689117432
26,16,0.05344710499048233
26,17,0.8170549273490906
26,18,0.16895000636577606
26,19,0.5392717719078064
26,20,0.11557789146900177
26,21,0.22073988616466522
26,22,0.3253326416015625
26,23,0.5037703514099121
26,24,0.020439499989151955
26,25,0.027802929282188416
26,26,0.04251202568411827
26,27,0.35131147503852844
26,28,0.14470559358596802
26,29,1.217793345451355
26,30,0.3710362911224365
26,31,0.866706907749176
27,0,0.030569586902856827
27,1,0.06609422713518143
27,2,0.05344849452376366
27,3,0.026846494525671005
27,4,3.1130928993225098
27,5,3.354961395263672
27,6,3.069589376449585
27,7,6.095393180847168
27,8,0.26617226004600525
27,9,0.13459092378616333
27,10,0.24380457401275635
27,11,0.33173811435699463
27,12,0.10823946446180344
27,13,0.4300268590450287
27,14,0.7374186515808105
27,15,0.5064178705215454
27,16,0.6271763443946838
27,17,0.07167369872331619
27,18,0.11225515604019165
27,19,0.05109643563628197
27,20,1.333700180053711
27,21,1.0580344200134277
27,22,2.962135076522827
27,23,1.7933251857757568
27,24,0.13203170895576477
27,25,0.08476607501506805
27,26,0.040840793401002884
27,27,0.027159543707966805
27,28,0.8936462998390198
27,29,0.761225700378418
27,30,0.601722240447998
27,31,0.16827116906642914
28,0,0.6345734000205994
28,1,0.03217237442731857
28,2,0.032335907220840454
28,3,0.2684552073478699
28,4,0.062325529754161835
28,5,0.42168253660202026
28,6,0.16779951751232147
28,7,0.13689661026000977
28,8,0.10719987750053406
28,9,0.2722584307193756
28,10,0.9944585561752319
28,11,0.6942627429962158
28,12,0.11455314606428146
28,13,0.9566828012466431
28,14,0.21907560527324677
28,15,3.301614999771118
28,16,0.16609768569469452
28,17,0.6402416825294495
28,18,0.6839717030525208
28,19,0.06126566231250763
28,20,0.7244439125061035
28,21,0.5297021269798279
28,22,0.07337888330221176
28,23,0.8091062903404236
28,24,0.23824435472488403
28,25,0.2544364035129547
28,26,0.3839593529701233
28,27,1.6822837591171265
28,28,0.05988204851746559
28,29,0.9554091691970825
28,30,0.8385666608810425
28,31,0.2167910933494568
29,0,0.10297178477048874
29,1,0.026098676025867462
29,2,0.16358642280101776
29,3,0.03921746462583542
29,4,0.03432994708418846
29,5,0.03522765636444092
29,6,0.03448610380291939
29,7,0.03864840045571327
29,8,1.247920274734497
29,9,0.6995388269424438
29,10,1.4269862174987793
29,11,1.002325415611267
29,12,0.04586700350046158
29,13,0.04808889329433441
29,14,0.08215045928955078
29,15,0.08007929474115372
29,16,0.7219411730766296
29,17,0.130708709359169
29,18,0.0948294997215271
29,19,0.16103023290634155
29,20,0.571384072303772
29,21,0.44921132922172546
29,22,0.371056467294693
29,23,0.7021445035934448
29,24,0.2304433137178421
29,25,1.6428223848342896
29,26,0.2106974720954895
29,27,0.1119052842259407
29,28,0.2412540316581726
29,29,0.3746053874492645
29,30,0.8306822776794434
29,31,0.6643198728561401
30,0,0.6024292707443237
30,1,1.3542109727859497
30,2,0.7266323566436768
30,3,0.3019571602344513
30,4,0.11131830513477325
30,5,0.1059725433588028
30,6,0.9068604707717896
30,7,0.08244217932224274
30,8,0.26476508378982544
30,9,0.8385911583900452
30,10,0.4234769940376282
30,11,0.4320375621318817
30,12,1.0047863721847534
30,13,0.7270684838294983
30,14,1.3490678071975708
30,15,1.5532227754592896
30,16,0.3546079695224762
30,17,0.5309310555458069
30,18,1.106554627418518
30,19,0.2982560098171234
30,20,0.4368863105773926
30,21,3.042790651321411
30,22,0.6253615617752075
30,23,0.14375826716423035
30,24,1.9616161584854126
30,25,2.7323548793792725
30,26,1.6818065643310547
30,27,3.047898769378662
30,28,0.13110652565956116
30,29,2.963136911392212
30,30,1.3237007856369019
30,31,0.41960081458091736
31,0,4.340763568878174
31,1,2.193394184112549
31,2,1.6007963418960571
31,3,2.8968276977539062
31,4,0.29128798842430115
31,5,0.3660488426685333
31,6,1.0660295486450195
31,7,0.9904170036315918
31,8,0.21294906735420227
31,9,0.30003511905670166
31,10,0.1261717975139618
31,11,2.3372418880462646
31,12,1.6644484996795654
31,13,1.3943006992340088
31,14,3.2102057933807373
31,15,0.9473875164985657
31,16,0.2767906188964844
31,17,0.30987849831581116
31,18,0.43705180287361145
31,19,0.18053500354290009
31,20,1.1227713823318481
31,21,0.9023652672767639
31,22,0.26889628171920776
31,23,1.3621455430984497
31,24,1.2228389978408813
31,25,0.8348773121833801
31,26,1.0213420391082764
31,27,0.25317856669425964
31,28,0.5151139497756958
31,29,0.5016924738883972
31,30,0.6668352484703064
31,31,0.20076683163642883
