layer,head,cell,rsa_max,perturbation_L2,importance_quartile
12,12,hihp,0.6165432929992676,0.7813684344291687,Q3
12,13,hihp,0.6132802367210388,0.458388090133667,Q3
12,14,hihp,0.6662186980247498,0.47571054100990295,Q4
12,15,hihp,0.6545491218566895,0.7467789649963379,Q4
12,16,hihp,0.6426091194152832,0.6149054169654846,Q4
12,17,hilp,0.6135274767875671,0.1396670788526535,Q3
12,18,hilp,0.6464453935623169,0.13920049369335175,Q4
12,19,hilp,0.5901409387588501,0.23758085072040558,Q3
12,20,hihp,0.6595466732978821,0.4727739691734314,Q4
12,21,hihp,0.6911547780036926,0.5433392524719238,Q4
12,22,hihp,0.6443224549293518,0.5937775373458862,Q4
12,23,hihp,0.635794997215271,0.4875139594078064,Q4
12,24,hihp,0.593879222869873,0.9091230630874634,Q3
12,25,hihp,0.7136523723602295,0.8962481617927551,Q4
12,26,hihp,0.6717976331710815,0.6467682719230652,Q4
12,27,hihp,0.6268704533576965,0.4987865686416626,Q3
12,28,hihp,0.6696774959564209,1.1161333322525024,Q4
12,29,hihp,0.7231160402297974,0.3108271360397339,Q4
12,30,hihp,0.6721850633621216,0.4806687831878662,Q4
12,31,hihp,0.6846011877059937,1.088100790977478,Q4
13,0,hihp,0.6581553220748901,0.6871010065078735,Q4
13,1,hihp,0.6969473361968994,0.6407158970832825,Q4
13,2,hihp,0.655489444732666,0.7323405742645264,Q4
13,3,hihp,0.7074169516563416,0.9703078269958496,Q4
13,4,hihp,0.6803409457206726,0.6537098288536072,Q4
13,5,hihp,0.7161928415298462,0.619764506816864,Q4
13,6,hihp,0.690437912940979,0.5550487637519836,Q4
13,7,hihp,0.6281926035881042,2.081226348876953,Q3
13,8,hihp,0.669847846031189,1.1054599285125732,Q4
13,9,hihp,0.7317750453948975,0.8897840976715088,Q4
13,10,hihp,0.737494170665741,0.8002485036849976,Q4
13,11,hihp,0.6275279521942139,0.9767270088195801,Q3
13,12,hihp,0.6549866199493408,0.9532517194747925,Q4
13,13,hihp,0.6160667538642883,0.9573163986206055,Q3
13,14,hihp,0.6525406837463379,0.9391704797744751,Q4
13,15,hihp,0.7073226571083069,1.253009557723999,Q4
13,16,hihp,0.6565474271774292,1.0423580408096313,Q4
13,17,hihp,0.6676934361457825,0.9550220966339111,Q4
13,18,hihp,0.67136150598526,1.4695254564285278,Q4
13,19,hihp,0.6138123273849487,0.8284191489219666,Q3
13,20,hihp,0.7062050104141235,1.2383660078048706,Q4
13,21,hihp,0.7288473844528198,2.206202745437622,Q4
13,22,hihp,0.7177003026008606,1.4557971954345703,Q4
13,23,hihp,0.7400211095809937,0.9864755272865295,Q4
13,24,hihp,0.6850988268852234,0.4015064239501953,Q4
13,25,hihp,0.664790153503418,0.5636327266693115,Q4
13,26,hilp,0.5942063331604004,0.1485036015510559,Q3
13,27,hilp,0.566673755645752,0.14100562036037445,Q3
13,28,hihp,0.7050420641899109,0.5209837555885315,Q4
13,29,hihp,0.6127079725265503,0.29813387989997864,Q3
13,30,hihp,0.6588976979255676,0.3002384603023529,Q4
13,31,hihp,0.6557909250259399,0.4253409206867218,Q4
14,0,hihp,0.73713618516922,0.9752159714698792,Q4
14,1,hihp,0.7219300270080566,0.9680739641189575,Q4
14,2,hihp,0.7035233378410339,1.244914174079895,Q4
14,3,hihp,0.7396565079689026,1.2416313886642456,Q4
14,4,hihp,0.7231272459030151,1.5220203399658203,Q4
14,5,hihp,0.7402628660202026,2.61026930809021,Q4
14,6,hihp,0.7179170846939087,0.7962172031402588,Q4
14,7,hihp,0.6687105894088745,0.9933937788009644,Q4
14,8,hihp,0.7157027721405029,0.8294053077697754,Q4
14,9,hihp,0.7183789014816284,0.3773477077484131,Q4
14,10,hihp,0.6759055256843567,0.5285724401473999,Q4
14,11,hihp,0.699869692325592,0.6179512143135071,Q4
14,12,hihp,0.6259653568267822,0.7695345878601074,Q3
14,13,hihp,0.6475027799606323,1.0330133438110352,Q4
14,14,hihp,0.6307875514030457,0.8053457736968994,Q4
14,15,hihp,0.6586287021636963,0.4979211390018463,Q4
14,16,hihp,0.6624208688735962,0.4249654710292816,Q4
14,17,hihp,0.6074587106704712,0.2753267288208008,Q3
14,18,hihp,0.5775129795074463,0.661830484867096,Q3
14,19,hihp,0.6598851680755615,0.4620291590690613,Q4
14,20,hihp,0.7157620191574097,1.2507307529449463,Q4
14,21,hihp,0.6798186302185059,0.9928022623062134,Q4
14,22,hihp,0.658404529094696,1.6621180772781372,Q4
14,23,hihp,0.6234863996505737,1.5928763151168823,Q3
14,24,hihp,0.7027359008789062,1.4448891878128052,Q4
14,25,hihp,0.6700272560119629,0.6193142533302307,Q4
14,26,hihp,0.7086499333381653,0.45464783906936646,Q4
14,27,hihp,0.7374778985977173,0.5180151462554932,Q4
14,28,hihp,0.6705402135848999,1.0060570240020752,Q4
